2.427460723852769675e+00 3.914086505329218355e-03 9.885150121111059285e-01
2.444303979238128921e+00 3.912405257848479423e-03 9.885956340340050774e-01
2.461264103765444133e+00 3.910712882961932951e-03 9.886769330942730694e-01
2.478341908346641365e+00 3.909009315560735276e-03 9.887589145013929715e-01
2.495538209520267614e+00 3.907294490277522965e-03 9.888415834991144404e-01
2.512853829490468094e+00 3.905568341490594803e-03 9.889249453661617117e-01
2.530289596166420907e+00 3.903830803321908186e-03 9.890090054158969801e-01
2.547846343201840114e+00 3.902081809639342935e-03 9.890937689966909918e-01
2.565524910034876260e+00 3.900321294057331866e-03 9.891792414920150822e-01
2.583326141928170561e+00 3.898549189938290641e-03 9.892654283206578913e-01
2.601250890009391803e+00 3.896765430392973815e-03 9.893523349367567832e-01
2.619300011311870513e+00 3.894969948282637172e-03 9.894399668301262496e-01
2.637474368815511561e+00 3.893162676218862080e-03 9.895283295261797507e-01
2.655774831488184162e+00 3.891343546566091664e-03 9.896174285863098552e-01
2.674202274327205142e+00 3.889512491441450819e-03 9.897072696077958698e-01
2.692757578401109519e+00 3.887669442717099806e-03 9.897978582241314660e-01
2.711441630891908261e+00 3.885814332021974606e-03 9.898892001052467249e-01
2.730255325137419753e+00 3.883947090740863181e-03 9.899813009572648870e-01
2.749199560674025822e+00 3.882067650018332025e-03 9.900741665230761157e-01
2.768275243279592956e+00 3.880175940758782537e-03 9.901678025822435725e-01
2.787483285016913115e+00 3.878271893628900020e-03 9.902622149513128358e-01
2.806824604277248447e+00 3.876355439056967164e-03 9.903574094835742025e-01
2.826300125824167786e+00 3.874426507238088162e-03 9.904533920698228577e-01
2.845910780837904941e+00 3.872485028131973477e-03 9.905501686378471726e-01
2.865657506959809364e+00 3.870530931467764529e-03 9.906477451531043865e-01
2.885541248337108122e+00 3.868564146743061830e-03 9.907461276183971988e-01
2.905562955668188341e+00 3.866584603228178079e-03 9.908453220744385392e-01
2.925723586247960029e+00 3.864592229966436979e-03 9.909453345997257800e-01
2.946024104013673206e+00 3.862586955775252663e-03 9.910461713105427339e-01
2.966465479590910892e+00 3.860568709250800871e-03 9.911478383615616172e-01
2.987048690340142088e+00 3.858537418767409629e-03 9.912503419455396259e-01
3.007774720403380009e+00 3.856493012480052048e-03 9.913536882935281014e-01
3.028644560751163173e+00 3.854435418328061667e-03 9.914578836752845348e-01
3.049659209230083157e+00 3.852364564034608130e-03 9.915629343989516009e-01
3.070819670610422047e+00 3.850280377111254745e-03 9.916688468115897326e-01
3.092126956634116297e+00 3.848182784858704842e-03 9.917756272990506661e-01
3.113582086063282794e+00 3.846071714369383478e-03 9.918832822861545218e-01
3.135186084728829314e+00 3.843947092530185673e-03 9.919918182368833159e-01
3.156939985579549912e+00 3.841808846024592772e-03 9.921012416544565671e-01
3.178844828731414829e+00 3.839656901334659138e-03 9.922115590813698205e-01
3.200901661517449703e+00 3.837491184744738337e-03 9.923227770997290476e-01
3.223111538537741794e+00 3.835311622342478435e-03 9.924349023310948814e-01
3.245475521709779265e+00 3.833118140021902001e-03 9.925479414366777942e-01
3.267994680319383782e+00 3.830910663487693910e-03 9.926619011177331142e-01
3.290670091071757231e+00 3.828689118254697404e-03 9.927767881151127183e-01
3.313502838142881490e+00 3.826453429653881109e-03 9.928926092099219503e-01
3.336494013231517730e+00 3.824203522833586298e-03 9.930093712233543091e-01
3.359644715611295407e+00 3.821939322762047449e-03 9.931270810167289742e-01
3.382956052183324402e+00 3.819660754231669637e-03 9.932457454918210971e-01
3.406429137529013662e+00 3.817367741860800551e-03 9.933653715907436732e-01
3.430065093963521328e+00 3.815060210097599366e-03 9.934859662961865734e-01
3.453865051589338986e+00 3.812738083223397769e-03 9.936075366315481050e-01
3.477830148350239625e+00 3.810401285354235185e-03 9.937300896607361711e-01
3.501961530085851759e+00 3.808049740446565155e-03 9.938536324886874107e-01
3.526260350586362780e+00 3.805683372298584131e-03 9.939781722611058523e-01
3.550727771647600672e+00 3.803302104554847143e-03 9.941037161647595655e-01
3.575364963126751228e+00 3.800905860708523373e-03 9.942302714273584252e-01
3.600173102998179164e+00 3.798494564107061759e-03 9.943578453180061949e-01
3.625153377409810584e+00 3.796068137952842390e-03 9.944864451467679833e-01
3.650306980739725038e+00 3.793626505309333468e-03 9.946160782651793930e-01
3.675635115653439478e+00 3.791169589103951000e-03 9.947467520661730234e-01
3.701138993161325441e+00 3.788697312131343066e-03 9.948784739840588198e-01
3.726819832676418365e+00 3.786209597057929588e-03 9.950112514947078157e-01
3.752678862072901023e+00 3.783706366425292414e-03 9.951450921155277074e-01
3.778717317744725079e+00 3.781187542655330917e-03 9.952800034057249778e-01
3.804936444664629214e+00 3.778653048052720963e-03 9.954159929660802986e-01
3.831337496443854018e+00 3.776102804810585294e-03 9.955530684392777108e-01
3.857921735391954154e+00 3.773536735013144610e-03 9.956912375096793610e-01
3.884690432577218022e+00 3.770954760641475560e-03 9.958305079036390284e-01
3.911644867887311250e+00 3.768356803577260772e-03 9.959708873894371761e-01
3.938786330090666254e+00 3.765742785607211537e-03 9.961123837773295797e-01
3.966116116898002364e+00 3.763112628427387266e-03 9.962550049195535440e-01
3.993635535024281591e+00 3.760466253648492036e-03 9.963987587104886634e-01
4.021345900251373173e+00 3.757803582799554374e-03 9.965436530865249276e-01
4.049248537490874433e+00 3.755124537333605003e-03 9.966896960262581207e-01
4.077344780847356631e+00 3.752429038631859698e-03 9.968368955504062212e-01
4.105635973682351114e+00 3.749717008008688832e-03 9.969852597218512580e-01
4.134123468678444269e+00 3.746988366717530182e-03 9.971347966458279366e-01
4.162808627904023950e+00 3.744243035954129828e-03 9.972855144696219920e-01
4.191692822878267499e+00 3.741480936863494922e-03 9.974374213829069191e-01
4.220777434636918457e+00 3.738701990543841919e-03 9.975905256175368052e-01
4.250063853798221380e+00 3.735906118052484230e-03 9.977448354476581294e-01
4.279553480629301632e+00 3.733093240411450124e-03 9.979003591897568359e-01
4.309247725113328542e+00 3.730263278612133086e-03 9.980571052025208889e-01
4.339148007016825126e+00 3.727416153621213295e-03 9.982150818869054421e-01
4.369255755957443199e+00 3.724551786386608599e-03 9.983742976861815777e-01
4.399572411472532529e+00 3.721670097842776689e-03 9.985347610858608114e-01
4.430099423087827226e+00 3.718771008916595816e-03 9.986964806136954254e-01
4.460838250386821358e+00 3.715854440533483162e-03 9.988594648397053355e-01
4.491790363080411908e+00 3.712920313622487551e-03 9.990237223759993457e-01
4.522957241077388169e+00 3.709968549123683710e-03 9.991892618769965262e-01
4.554340374555080118e+00 3.706999067992700330e-03 9.993560920391070246e-01
4.585941264030498843e+00 3.704011791208568390e-03 9.995242216009881941e-01
4.617761420432302977e+00 3.701006639778765296e-03 9.996936593432864671e-01
4.649802365172926777e+00 3.697983534746112581e-03 9.998644140886830955e-01
4.682065630221211805e+00 3.694942397194943273e-03 1.000036494701789680e+00
4.714552758175878822e+00 3.691883148258334399e-03 1.000209910089221665e+00
4.747265302339139126e+00 3.688805709123467273e-03 1.000384669199306131e+00
4.780204826791030648e+00 3.685710001040099458e-03 1.000560781022336032e+00
4.813372906464048917e+00 3.682595945325541683e-03 1.000738254590165521e+00
4.846771127218686637e+00 3.679463463372682243e-03 1.000917098976345621e+00
4.880401085919134907e+00 3.676312476657186100e-03 1.001097323296080921e+00
4.914264390509520908e+00 3.673142906743183042e-03 1.001278936705892075e+00
4.948362660091018661e+00 3.669954675292035409e-03 1.001461948403821411e+00
4.982697524999154304e+00 3.666747704068608251e-03 1.001646367629158263e+00
5.017270626881625617e+00 3.663521914948926830e-03 1.001832203662392784e+00
5.052083618777042595e+00 3.660277229927486314e-03 1.002019465825094047e+00
5.087138165193798578e+00 3.657013571124927056e-03 1.002208163479822556e+00
5.122435942189742519e+00 3.653730860795581081e-03 1.002398306030004127e+00
5.157978637452142578e+00 3.650429021335157773e-03 1.002589902919799547e+00
5.193767950378632037e+00 3.647107975288210562e-03 1.002782963633923830e+00
5.229805592158342620e+00 3.643767645356896841e-03 1.002977497697667753e+00
5.266093285853584050e+00 3.640407954407735586e-03 1.003173514676533928e+00
5.302632766482491711e+00 3.637028825481055088e-03 1.003371024176348270e+00
5.339425781101852841e+00 3.633630181797966544e-03 1.003570035842889174e+00
5.376474088890505598e+00 3.630211946769058059e-03 1.003770559361806924e+00
5.413779461233714230e+00 3.626774044002864864e-03 1.003972604458489792e+00
5.451343681807732544e+00 3.623316397314322625e-03 1.004176180897894177e+00
5.489168546664954462e+00 3.619838930732803984e-03 1.004381298484274820e+00
5.527255864320050449e+00 3.616341568511366369e-03 1.004587967061123299e+00
5.565607455836264705e+00 3.612824235135021420e-03 1.004796196510893136e+00
5.604225154912576556e+00 3.609286855329719990e-03 1.005005996754840814e+00
5.643110807971183362e+00 3.605729354071217016e-03 1.005217377752811059e+00
5.682266274246069671e+00 3.602151656593875675e-03 1.005430349503001919e+00
5.721693425871755778e+00 3.598553688400320683e-03 1.005644922041851075e+00
5.761394147972675128e+00 3.594935375269747192e-03 1.005861105443648151e+00
5.801370338753584655e+00 3.591296643267758402e-03 1.006078909820421252e+00
5.841623909590137664e+00 3.587637418755826747e-03 1.006298345321712029e+00
5.882156785120368880e+00 3.583957628399898985e-03 1.006519422134178665e+00
5.922970903336518766e+00 3.580257199181285932e-03 1.006742150481591880e+00
5.964068215677990281e+00 3.576536058404641318e-03 1.006966540624274709e+00
6.005450687124502807e+00 3.572794133709273050e-03 1.007192602859130037e+00
6.047120296289901553e+00 3.569031353077691503e-03 1.007420347519129011e+00
6.089079035517048766e+00 3.565247644846445459e-03 1.007649784973210005e+00
6.131328910972941415e+00 3.561442937715310515e-03 1.007880925625836310e+00
6.173871942744480812e+00 3.557617160758082524e-03 1.008113779916832042e+00
6.216710164935355110e+00 3.553770243432046155e-03 1.008348358320948934e+00
6.259845625763151844e+00 3.549902115588832088e-03 1.008584671347666939e+00
6.303280387657129502e+00 3.546012707484283259e-03 1.008822729540777674e+00
6.347016527357138393e+00 3.542101949789089148e-03 1.009062543478100649e+00
6.391056136012709388e+00 3.538169773599749227e-03 1.009304123771225692e+00
6.435401319283141852e+00 3.534216110448093126e-03 1.009547481064964503e+00
6.480054197437974395e+00 3.530240892312990018e-03 1.009792626037183449e+00
6.525016905458665306e+00 3.526244051630612105e-03 1.010039569398351711e+00
6.570291593140529685e+00 3.522225521305495655e-03 1.010288321891202656e+00
6.615880425195357795e+00 3.518185234721280235e-03 1.010538894290312184e+00
6.661785581355236019e+00 3.514123125752188683e-03 1.010791297401802291e+00
6.708009256476556104e+00 3.510039128773243325e-03 1.011045542062766422e+00
6.754553660645068014e+00 3.505933178672597690e-03 1.011301639141083841e+00
6.801421019281320035e+00 3.501805210861974778e-03 1.011559599534837206e+00
6.848613573247402719e+00 3.497655161288415471e-03 1.011819434171969512e+00
6.896133578953926424e+00 3.493482966445668296e-03 1.012081154009838668e+00
6.943983308467728932e+00 3.489288563385288186e-03 1.012344770034688146e+00
6.992165049620855832e+00 3.485071889729177662e-03 1.012610293261383854e+00
7.040681106119774491e+00 3.480832883680200739e-03 1.012877734732745560e+00
7.089533797655351854e+00 3.476571484034659491e-03 1.013147105519208724e+00
7.138725460014107682e+00 3.472287630193973511e-03 1.013418416718324444e+00
7.188258445189720902e+00 3.467981262176162479e-03 1.013691679454182371e+00
7.238135121495316682e+00 3.463652320628598982e-03 1.013966904877058095e+00
7.288357873677045795e+00 3.459300746839270770e-03 1.014244104162756566e+00
7.338929103027877154e+00 3.454926482749511030e-03 1.014523288512205301e+00
7.389851227502521880e+00 3.450529470965841335e-03 1.014804469150859978e+00
7.441126681832813894e+00 3.446109654772388804e-03 1.015087657328187065e+00
7.492757917644468080e+00 3.441666978143154056e-03 1.015372864317112045e+00
7.544747403574134204e+00 3.437201385754576257e-03 1.015660101413485172e+00
7.597097625387231545e+00 3.432712822997599413e-03 1.015949379935431107e+00
7.649811086097177970e+00 3.428201235990872321e-03 1.016240711222906379e+00
7.702890306084817063e+00 3.423666571592584151e-03 1.016534106636954204e+00
7.756337823219049632e+00 3.419108777413586327e-03 1.016829577559198228e+00
7.810156192977919964e+00 3.414527801830311016e-03 1.017127135391263870e+00
7.864347988571188885e+00 3.409923593996778447e-03 1.017426791554012944e+00
7.918915801063167947e+00 3.405296103858385798e-03 1.017728557487095342e+00
7.973862239496416038e+00 3.400645282163910609e-03 1.018032444648125034e+00
8.029189931016873061e+00 3.395971080479226814e-03 1.018338464512187125e+00
8.084901520999276059e+00 3.391273451199849388e-03 1.018646628571077573e+00
8.140999673173444862e+00 3.386552347563881460e-03 1.018956948332602641e+00
8.197487069752035893e+00 3.381807723665709517e-03 1.019269435320018902e+00
8.254366411558592631e+00 3.377039534468384563e-03 1.019584101071177251e+00
8.311640418156477139e+00 3.372247735817456103e-03 1.019900957137937159e+00
8.369311827979299068e+00 3.367432284454004686e-03 1.020220015085413490e+00
8.427383398461586239e+00 3.362593138027657538e-03 1.020541286491186250e+00
8.485857906170751974e+00 3.357730255110379612e-03 1.020864782944653548e+00
8.544738146939582890e+00 3.352843595209367353e-03 1.021190516046178276e+00
8.604026936000330750e+00 3.347933118780792913e-03 1.021518497406399772e+00
8.663727108119099185e+00 3.342998787243053969e-03 1.021848738645416699e+00
8.723841517731186102e+00 3.338040562990406048e-03 1.022181251392025647e+00
8.784373039077969736e+00 3.333058409406285637e-03 1.022516047282896468e+00
8.845324566344062944e+00 3.328052290876854901e-03 1.022853137961757364e+00
8.906699013795828179e+00 3.323022172804561587e-03 1.023192535078575771e+00
8.968499315920432480e+00 3.317968021622002932e-03 1.023534250288776315e+00
9.030728427566586447e+00 3.312889804804845448e-03 1.023878295252264259e+00
9.093389324085610070e+00 3.307787490886132491e-03 1.024224681632703193e+00
9.156485001473459562e+00 3.302661049469519331e-03 1.024573421096556691e+00
9.220018476514432848e+00 3.297510451243244618e-03 1.024924525312283619e+00
9.283992786925185925e+00 3.292335667993180701e-03 1.025278005949310067e+00
9.348410991499733314e+00 3.287136672617292556e-03 1.025633874677282176e+00
9.413276170256171582e+00 3.281913439138638231e-03 1.025992143165016524e+00
9.478591424583706626e+00 3.276665942719423144e-03 1.026352823079640375e+00
9.544359877390702351e+00 3.271394159674579066e-03 1.026715926085621788e+00
9.610584673254475518e+00 3.266098067485260700e-03 1.027081463843785958e+00
9.677268978571323288e+00 3.260777644813045700e-03 1.027449448010447908e+00
9.744415981708078434e+00 3.255432871512769447e-03 1.027819890236261413e+00
9.812028893154240095e+00 3.250063728647175666e-03 1.028192802165425634e+00
9.880110945675946610e+00 3.244670198499671841e-03 1.028568195434501842e+00
9.948665394470316059e+00 3.239252264588498437e-03 1.028946081671503698e+00
1.001769551732082775e+01 3.233809911680104489e-03 1.029326472494809686e+00
1.008720461475454400e+01 3.228343125802822858e-03 1.029709379512147249e+00
1.015719601019958418e+01 3.222851894260512096e-03 1.030094814319544971e+00
1.022767305014419570e+01 3.217336205645992316e-03 1.030482788500245883e+00
1.029863910429642004e+01 3.211796049854451131e-03 1.030873313623594134e+00
1.037009756574571284e+01 3.206231418097335757e-03 1.031266401244041120e+00
1.044205185112493162e+01 3.200642302915170882e-03 1.031662062899899590e+00
1.051450540077343376e+01 3.195028698191680616e-03 1.032060310112371537e+00
1.058746167890207346e+01 3.189390599166396032e-03 1.032461154384266111e+00
1.066092417375860002e+01 3.183728002448707722e-03 1.032864607199008633e+00
1.073489639779415761e+01 3.178040906030642470e-03 1.033270680019370058e+00
1.080938188783176024e+01 3.172329309300119145e-03 1.033679384286318781e+00
